choice_id,option_id,rpo,label,section_id,step_key,variant_id,body_style,trim_level,status,selectable,base_price
3lt_c07__opt_rwh_001,opt_rwh_001,RWH,Black Crossed Flags Premium Indoor Car Cover,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,495
1lt_c67__opt_rwh_001,opt_rwh_001,RWH,Black Crossed Flags Premium Indoor Car Cover,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,495
2lt_c67__opt_rwh_001,opt_rwh_001,RWH,Black Crossed Flags Premium Indoor Car Cover,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,495
3lt_c67__opt_rwh_001,opt_rwh_001,RWH,Black Crossed Flags Premium Indoor Car Cover,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,495
1lt_c07__opt_rwj_001,opt_rwj_001,RWJ,Gray Crossed Flags Premium Outdoor Car Cover,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,495
2lt_c07__opt_rwj_001,opt_rwj_001,RWJ,Gray Crossed Flags Premium Outdoor Car Cover,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,495
3lt_c07__opt_rwj_001,opt_rwj_001,RWJ,Gray Crossed Flags Premium Outdoor Car Cover,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,495
1lt_c67__opt_rwj_001,opt_rwj_001,RWJ,Gray Crossed Flags Premium Outdoor Car Cover,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,495
2lt_c67__opt_rwj_001,opt_rwj_001,RWJ,Gray Crossed Flags Premium Outdoor Car Cover,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,495
3lt_c67__opt_rwj_001,opt_rwj_001,RWJ,Gray Crossed Flags Premium Outdoor Car Cover,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,495
1lt_c07__opt_rz9_001,opt_rz9_001,RZ9,Visible Carbon Fiber Grille Insert,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,2495
2lt_c07__opt_rz9_001,opt_rz9_001,RZ9,Visible Carbon Fiber Grille Insert,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,2495
3lt_c07__opt_rz9_001,opt_rz9_001,RZ9,Visible Carbon Fiber Grille Insert,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,2495
1lt_c67__opt_rz9_001,opt_rz9_001,RZ9,Visible Carbon Fiber Grille Insert,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,2495
2lt_c67__opt_rz9_001,opt_rz9_001,RZ9,Visible Carbon Fiber Grille Insert,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,2495
3lt_c67__opt_rz9_001,opt_rz9_001,RZ9,Visible Carbon Fiber Grille Insert,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,2495
1lt_c07__opt_sbt_001,opt_sbt_001,SBT,Transparent Removable Dual Roof Package,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,2525
2lt_c07__opt_sbt_001,opt_sbt_001,SBT,Transparent Removable Dual Roof Package,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,2525
3lt_c07__opt_sbt_001,opt_sbt_001,SBT,Transparent Removable Dual Roof Package,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,2525
1lt_c67__opt_sbt_001,opt_sbt_001,SBT,Transparent Removable Dual Roof Package,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,unavailable,True,2525
2lt_c67__opt_sbt_001,opt_sbt_001,SBT,Transparent Removable Dual Roof Package,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,unavailable,True,2525
3lt_c67__opt_sbt_001,opt_sbt_001,SBT,Transparent Removable Dual Roof Package,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,unavailable,True,2525
1lt_c07__opt_sda_001,opt_sda_001,SDA,Black Recovery Hook,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,150
2lt_c07__opt_sda_001,opt_sda_001,SDA,Black Recovery Hook,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,150
3lt_c07__opt_sda_001,opt_sda_001,SDA,Black Recovery Hook,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,150
1lt_c67__opt_sda_001,opt_sda_001,SDA,Black Recovery Hook,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,150
2lt_c67__opt_sda_001,opt_sda_001,SDA,Black Recovery Hook,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,150
3lt_c67__opt_sda_001,opt_sda_001,SDA,Black Recovery Hook,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,150
1lt_c07__opt_sfz_001,opt_sfz_001,SFZ,Dark Stealth Crossed Flags Front Emblem,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,250
2lt_c07__opt_sfz_001,opt_sfz_001,SFZ,Dark Stealth Crossed Flags Front Emblem,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,250
3lt_c07__opt_sfz_001,opt_sfz_001,SFZ,Dark Stealth Crossed Flags Front Emblem,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,250
1lt_c67__opt_sfz_001,opt_sfz_001,SFZ,Dark Stealth Crossed Flags Front Emblem,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,250
2lt_c67__opt_sfz_001,opt_sfz_001,SFZ,Dark Stealth Crossed Flags Front Emblem,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,250
3lt_c67__opt_sfz_001,opt_sfz_001,SFZ,Dark Stealth Crossed Flags Front Emblem,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,250
1lt_c07__opt_sl1_001,opt_sl1_001,SL1,Red Stingray Logo Premium Indoor Car Cover,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,475
2lt_c07__opt_sl1_001,opt_sl1_001,SL1,Red Stingray Logo Premium Indoor Car Cover,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,475
3lt_c07__opt_sl1_001,opt_sl1_001,SL1,Red Stingray Logo Premium Indoor Car Cover,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,475
1lt_c67__opt_sl1_001,opt_sl1_001,SL1,Red Stingray Logo Premium Indoor Car Cover,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,475
2lt_c67__opt_sl1_001,opt_sl1_001,SL1,Red Stingray Logo Premium Indoor Car Cover,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,475
3lt_c67__opt_sl1_001,opt_sl1_001,SL1,Red Stingray Logo Premium Indoor Car Cover,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,475
1lt_c07__opt_sl8_001,opt_sl8_001,SL8,Edge Red Rear Corvette Script Badge,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,495
2lt_c07__opt_sl8_001,opt_sl8_001,SL8,Edge Red Rear Corvette Script Badge,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,495
3lt_c07__opt_sl8_001,opt_sl8_001,SL8,Edge Red Rear Corvette Script Badge,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,495
1lt_c67__opt_sl8_001,opt_sl8_001,SL8,Edge Red Rear Corvette Script Badge,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,495
2lt_c67__opt_sl8_001,opt_sl8_001,SL8,Edge Red Rear Corvette Script Badge,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,495
3lt_c67__opt_sl8_001,opt_sl8_001,SL8,Edge Red Rear Corvette Script Badge,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,495
1lt_c07__opt_sti_001,opt_sti_001,STI,Black Composite Rocker Extensions,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,675
2lt_c07__opt_sti_001,opt_sti_001,STI,Black Composite Rocker Extensions,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,675
3lt_c07__opt_sti_001,opt_sti_001,STI,Black Composite Rocker Extensions,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,675
1lt_c67__opt_sti_001,opt_sti_001,STI,Black Composite Rocker Extensions,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,675
2lt_c67__opt_sti_001,opt_sti_001,STI,Black Composite Rocker Extensions,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,675
3lt_c67__opt_sti_001,opt_sti_001,STI,Black Composite Rocker Extensions,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,675
1lt_c07__opt_vqk_001,opt_vqk_001,VQK,Black Custom Splash Guards,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,395
2lt_c07__opt_vqk_001,opt_vqk_001,VQK,Black Custom Splash Guards,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,395
3lt_c07__opt_vqk_001,opt_vqk_001,VQK,Black Custom Splash Guards,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,395
1lt_c67__opt_vqk_001,opt_vqk_001,VQK,Black Custom Splash Guards,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,395
2lt_c67__opt_vqk_001,opt_vqk_001,VQK,Black Custom Splash Guards,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,395
3lt_c67__opt_vqk_001,opt_vqk_001,VQK,Black Custom Splash Guards,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,395
1lt_c07__opt_vtb_001,opt_vtb_001,VTB,Black Crossed Flags Rear Fascia/Roof Storage Protector,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,150
2lt_c07__opt_vtb_001,opt_vtb_001,VTB,Black Crossed Flags Rear Fascia/Roof Storage Protector,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,150
3lt_c07__opt_vtb_001,opt_vtb_001,VTB,Black Crossed Flags Rear Fascia/Roof Storage Protector,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,150
1lt_c67__opt_vtb_001,opt_vtb_001,VTB,Black Crossed Flags Rear Fascia/Roof Storage Protector,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,150
2lt_c67__opt_vtb_001,opt_vtb_001,VTB,Black Crossed Flags Rear Fascia/Roof Storage Protector,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,150
3lt_c67__opt_vtb_001,opt_vtb_001,VTB,Black Crossed Flags Rear Fascia/Roof Storage Protector,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,150
1lt_c07__opt_vwe_001,opt_vwe_001,VWE,Front Radiator Grille Screens,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,695
2lt_c07__opt_vwe_001,opt_vwe_001,VWE,Front Radiator Grille Screens,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,695
3lt_c07__opt_vwe_001,opt_vwe_001,VWE,Front Radiator Grille Screens,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,695
1lt_c67__opt_vwe_001,opt_vwe_001,VWE,Front Radiator Grille Screens,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,695
2lt_c67__opt_vwe_001,opt_vwe_001,VWE,Front Radiator Grille Screens,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,695
3lt_c67__opt_vwe_001,opt_vwe_001,VWE,Front Radiator Grille Screens,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,695
1lt_c07__opt_wkq_001,opt_wkq_001,WKQ,Black Crossed Flags Premium Indoor Car Cover with Access Panels,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,495
2lt_c07__opt_wkq_001,opt_wkq_001,WKQ,Black Crossed Flags Premium Indoor Car Cover with Access Panels,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,495
3lt_c07__opt_wkq_001,opt_wkq_001,WKQ,Black Crossed Flags Premium Indoor Car Cover with Access Panels,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,495
1lt_c67__opt_wkq_001,opt_wkq_001,WKQ,Black Crossed Flags Premium Indoor Car Cover with Access Panels,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,495
2lt_c67__opt_wkq_001,opt_wkq_001,WKQ,Black Crossed Flags Premium Indoor Car Cover with Access Panels,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,495
3lt_c67__opt_wkq_001,opt_wkq_001,WKQ,Black Crossed Flags Premium Indoor Car Cover with Access Panels,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,495
1lt_c07__opt_wkr_001,opt_wkr_001,WKR,GT3.R Premium Indoor Car Cover,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,1275
2lt_c07__opt_wkr_001,opt_wkr_001,WKR,GT3.R Premium Indoor Car Cover,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,1275
3lt_c07__opt_wkr_001,opt_wkr_001,WKR,GT3.R Premium Indoor Car Cover,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,1275
1lt_c67__opt_wkr_001,opt_wkr_001,WKR,GT3.R Premium Indoor Car Cover,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,1275
2lt_c67__opt_wkr_001,opt_wkr_001,WKR,GT3.R Premium Indoor Car Cover,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,1275
3lt_c67__opt_wkr_001,opt_wkr_001,WKR,GT3.R Premium Indoor Car Cover,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,1275
1lt_c07__opt_cav_001,opt_cav_001,CAV,Jake Logo Contoured Cargo Area Liners,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,230
2lt_c07__opt_cav_001,opt_cav_001,CAV,Jake Logo Contoured Cargo Area Liners,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,230
3lt_c07__opt_cav_001,opt_cav_001,CAV,Jake Logo Contoured Cargo Area Liners,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,230
1lt_c67__opt_cav_001,opt_cav_001,CAV,Jake Logo Contoured Cargo Area Liners,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,230
2lt_c67__opt_cav_001,opt_cav_001,CAV,Jake Logo Contoured Cargo Area Liners,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,230
3lt_c67__opt_cav_001,opt_cav_001,CAV,Jake Logo Contoured Cargo Area Liners,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,230
1lt_c07__opt_pdy_001,opt_pdy_001,PDY,Roadside Safety Package,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,195
2lt_c07__opt_pdy_001,opt_pdy_001,PDY,Roadside Safety Package,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,195
3lt_c07__opt_pdy_001,opt_pdy_001,PDY,Roadside Safety Package,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,195
1lt_c67__opt_pdy_001,opt_pdy_001,PDY,Roadside Safety Package,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,195
2lt_c67__opt_pdy_001,opt_pdy_001,PDY,Roadside Safety Package,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,195
3lt_c67__opt_pdy_001,opt_pdy_001,PDY,Roadside Safety Package,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,195
1lt_c07__opt_pef_001,opt_pef_001,PEF,Jake Logo Contoured Liner Protection Package,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,475
2lt_c07__opt_pef_001,opt_pef_001,PEF,Jake Logo Contoured Liner Protection Package,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,475
3lt_c07__opt_pef_001,opt_pef_001,PEF,Jake Logo Contoured Liner Protection Package,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,475
1lt_c67__opt_pef_001,opt_pef_001,PEF,Jake Logo Contoured Liner Protection Package,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,475
2lt_c67__opt_pef_001,opt_pef_001,PEF,Jake Logo Contoured Liner Protection Package,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,475
3lt_c67__opt_pef_001,opt_pef_001,PEF,Jake Logo Contoured Liner Protection Package,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,475
1lt_c07__opt_ria_001,opt_ria_001,RIA,Jake Logo All-Weather Floor Liners,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,265
2lt_c07__opt_ria_001,opt_ria_001,RIA,Jake Logo All-Weather Floor Liners,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,265
3lt_c07__opt_ria_001,opt_ria_001,RIA,Jake Logo All-Weather Floor Liners,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,265
1lt_c67__opt_ria_001,opt_ria_001,RIA,Jake Logo All-Weather Floor Liners,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,265
2lt_c67__opt_ria_001,opt_ria_001,RIA,Jake Logo All-Weather Floor Liners,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,265
3lt_c67__opt_ria_001,opt_ria_001,RIA,Jake Logo All-Weather Floor Liners,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,265
1lt_c07__opt_rwu_001,opt_rwu_001,RWU,Collapsible Cargo Area Organizer,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,175
2lt_c07__opt_rwu_001,opt_rwu_001,RWU,Collapsible Cargo Area Organizer,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,175
3lt_c07__opt_rwu_001,opt_rwu_001,RWU,Collapsible Cargo Area Organizer,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,175
1lt_c67__opt_rwu_001,opt_rwu_001,RWU,Collapsible Cargo Area Organizer,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,175
2lt_c67__opt_rwu_001,opt_rwu_001,RWU,Collapsible Cargo Area Organizer,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,175
3lt_c67__opt_rwu_001,opt_rwu_001,RWU,Collapsible Cargo Area Organizer,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,175
1lt_c07__opt_ryt_001,opt_ryt_001,RYT,First Aid Kit,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,60
2lt_c07__opt_ryt_001,opt_ryt_001,RYT,First Aid Kit,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,60
3lt_c07__opt_ryt_001,opt_ryt_001,RYT,First Aid Kit,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,60
1lt_c67__opt_ryt_001,opt_ryt_001,RYT,First Aid Kit,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,60
2lt_c67__opt_ryt_001,opt_ryt_001,RYT,First Aid Kit,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,60
3lt_c67__opt_ryt_001,opt_ryt_001,RYT,First Aid Kit,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,60
1lt_c07__opt_s08_001,opt_s08_001,S08,Highway Safety Kit,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,150
2lt_c07__opt_s08_001,opt_s08_001,S08,Highway Safety Kit,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,150
3lt_c07__opt_s08_001,opt_s08_001,S08,Highway Safety Kit,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,150
1lt_c67__opt_s08_001,opt_s08_001,S08,Highway Safety Kit,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,150
2lt_c67__opt_s08_001,opt_s08_001,S08,Highway Safety Kit,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,150
3lt_c67__opt_s08_001,opt_s08_001,S08,Highway Safety Kit,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,150
1lt_c07__opt_s2l_001,opt_s2l_001,S2L,Premium Leather Weekend/Travel Bag Set,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,1695
2lt_c07__opt_s2l_001,opt_s2l_001,S2L,Premium Leather Weekend/Travel Bag Set,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,1695
3lt_c07__opt_s2l_001,opt_s2l_001,S2L,Premium Leather Weekend/Travel Bag Set,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,1695
1lt_c67__opt_s2l_001,opt_s2l_001,S2L,Premium Leather Weekend/Travel Bag Set,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,1695
2lt_c67__opt_s2l_001,opt_s2l_001,S2L,Premium Leather Weekend/Travel Bag Set,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,1695
3lt_c67__opt_s2l_001,opt_s2l_001,S2L,Premium Leather Weekend/Travel Bag Set,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,1695
1lt_c07__opt_sc7_001,opt_sc7_001,SC7,Roof Panel Storage Pouch,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,195
2lt_c07__opt_sc7_001,opt_sc7_001,SC7,Roof Panel Storage Pouch,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,195
3lt_c07__opt_sc7_001,opt_sc7_001,SC7,Roof Panel Storage Pouch,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,195
1lt_c67__opt_sc7_001,opt_sc7_001,SC7,Roof Panel Storage Pouch,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,unavailable,True,195
2lt_c67__opt_sc7_001,opt_sc7_001,SC7,Roof Panel Storage Pouch,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,unavailable,True,195
3lt_c67__opt_sc7_001,opt_sc7_001,SC7,Roof Panel Storage Pouch,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,unavailable,True,195
1lt_c07__opt_sxb_001,opt_sxb_001,SXB,Black Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,2095
2lt_c07__opt_sxb_001,opt_sxb_001,SXB,Black Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,2095
3lt_c07__opt_sxb_001,opt_sxb_001,SXB,Black Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,2095
1lt_c67__opt_sxb_001,opt_sxb_001,SXB,Black Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,2095
2lt_c67__opt_sxb_001,opt_sxb_001,SXB,Black Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,2095
3lt_c67__opt_sxb_001,opt_sxb_001,SXB,Black Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,2095
1lt_c07__opt_sxr_001,opt_sxr_001,SXR,Adrenaline Red Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,2095
2lt_c07__opt_sxr_001,opt_sxr_001,SXR,Adrenaline Red Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,2095
3lt_c07__opt_sxr_001,opt_sxr_001,SXR,Adrenaline Red Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,3lt_c07,coupe,3LT,available,True,2095
1lt_c67__opt_sxr_001,opt_sxr_001,SXR,Adrenaline Red Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,1lt_c67,convertible,1LT,available,True,2095
2lt_c67__opt_sxr_001,opt_sxr_001,SXR,Adrenaline Red Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,2lt_c67,convertible,2LT,available,True,2095
3lt_c67__opt_sxr_001,opt_sxr_001,SXR,Adrenaline Red Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,3lt_c67,convertible,3LT,available,True,2095
1lt_c07__opt_sxt_001,opt_sxt_001,SXT,Natural Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,1lt_c07,coupe,1LT,available,True,2695
2lt_c07__opt_sxt_001,opt_sxt_001,SXT,Natural Suede Frunk and Trunk Compartment Liner,sec_lpoi_001,accessories,2lt_c07,coupe,2LT,available,True,2695
